Concept,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
http://dbpedia.org/ontology/Sea,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://www.wikidata.org/entity/Q23397,0.0001,0.0,0.0001,0.0,0.0001,0.0002,0.0001,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0003,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0006,0.001,0.0002,0.0002,0.0006,0.0004,0.0004,0,0,0
http://www.wikidata.org/entity/Q40357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/Bacteria,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/GolfLeague,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/Galaxy,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/BasketballTeam,0.0003,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0003,0.0001,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0003,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0,0,0
http://schema.org/Mountain,0.0002,0.0001,0.0001,0.0002,0.0002,0.0002,0.0001,0.0002,0.0004,0.0002,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0004,0.0003,0.0005,0.0002,0,0,0
http://dbpedia.org/ontology/Place,0.0127,0.0117,0.0112,0.0139,0.0149,0.0162,0.0151,0.0186,0.0132,0.0183,0.0104,0.0119,0.0119,0.0138,0.0143,0.0192,0.0168,0.0171,0.0138,0.013,0.0113,0.011,0.0105,0.012,0.0125,0.0083,0.0118,0.0115,0.0169,0.0141,0.0129,0,0,0
http://www.wikidata.org/entity/Q7278,0.0002,0.0002,0.0003,0.0004,0.0003,0.0003,0.0002,0.0003,0.0002,0.0003,0.0001,0.0002,0.0003,0.0003,0.0003,0.0002,0.0002,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0002,0.0,0.0002,0.0002,0.0001,0.0002,0.0002,0,0,0
http://dbpedia.org/ontology/VideogamesLeague,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0
http://dbpedia.org/ontology/RouteOfTransportation,0.0014,0.001,0.0006,0.0015,0.0009,0.0012,0.0011,0.0013,0.001,0.0015,0.0008,0.0009,0.0009,0.0008,0.0012,0.0016,0.001,0.0013,0.0008,0.0005,0.0008,0.0009,0.0006,0.0006,0.0009,0.0006,0.0006,0.0006,0.0009,0.0008,0.0007,0,0,0
http://www.wikidata.org/entity/Q1914636,0.0001,0.0,0.0001,0.0002,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://www.wikidata.org/entity/Q8047,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0,0,0
http://dbpedia.org/ontology/ClubMoss,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://www.wikidata.org/entity/Q41298,0.0002,0.0003,0.0002,0.0002,0.0001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0,0,0
http://dbpedia.org/ontology/PokerPlayer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/AnatomicalStructure,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0,0,0
http://dbpedia.org/ontology/BaseballPlayer,0.0013,0.0006,0.0009,0.0008,0.0008,0.0009,0.0006,0.001,0.0012,0.0007,0.0004,0.0003,0.0006,0.0005,0.0005,0.0004,0.0006,0.0008,0.0012,0.0012,0.0015,0.0011,0.0014,0.0012,0.0006,0.0001,0.0005,0.0005,0.0002,0.0008,0.0006,0,0,0
http://schema.org/BankOrCreditUnion,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0002,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0,0,0
http://www.wikidata.org/entity/Q482994,0.0046,0.0034,0.0049,0.005,0.0043,0.0049,0.0051,0.006,0.004,0.0047,0.0031,0.0032,0.0064,0.0033,0.0046,0.0035,0.0041,0.0036,0.0035,0.0038,0.0039,0.0043,0.0044,0.0037,0.0029,0.001,0.0025,0.0022,0.0031,0.0028,0.0034,0,0,0
http://dbpedia.org/ontology/MotorcycleRider,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0001,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0,0,0
http://www.wikidata.org/entity/Q15117302,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://www.wikidata.org/entity/Q7946,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/Newspaper,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0002,0.0001,0.0001,0.0002,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0001,0,0,0
http://dbpedia.org/ontology/ComedyGroup,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://www.wikidata.org/entity/Q188451,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0001,0,0,0
http://dbpedia.org/ontology/SportsEvent,0.0014,0.0012,0.002,0.0016,0.0019,0.0007,0.0008,0.0015,0.0009,0.0018,0.0013,0.001,0.0012,0.0009,0.0012,0.0009,0.0011,0.0012,0.0017,0.0017,0.0018,0.0014,0.0015,0.0012,0.0017,0.0005,0.001,0.0007,0.001,0.0014,0.0012,0,0,0
http://dbpedia.org/ontology/Song,0.0002,0.0002,0.0003,0.0002,0.0003,0.0003,0.0002,0.0003,0.0002,0.0002,0.0002,0.0002,0.0003,0.0002,0.0002,0.0002,0.0003,0.0002,0.0001,0.0001,0.0002,0.0002,0.0002,0.0003,0.0002,0.0,0.0001,0.0001,0.0001,0.0002,0.0002,0,0,0
http://dbpedia.org/ontology/Village,0.0005,0.0019,0.0006,0.0004,0.0005,0.0021,0.0008,0.0018,0.0017,0.0008,0.0008,0.0016,0.0007,0.0013,0.0006,0.0013,0.0007,0.002,0.0013,0.0008,0.0011,0.001,0.0009,0.0005,0.0011,0.0004,0.0031,0.0028,0.002,0.0011,0.0005,0,0,0
http://www.wikidata.org/entity/Q46831,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/Scientist,0.0005,0.0004,0.0007,0.0006,0.0007,0.0007,0.0006,0.0006,0.0006,0.0008,0.0005,0.0005,0.0007,0.001,0.0007,0.0006,0.0006,0.0005,0.0005,0.0006,0.0007,0.0005,0.0005,0.0005,0.0005,0.0001,0.0004,0.0008,0.0009,0.0008,0.0006,0,0,0
http://dbpedia.org/ontology/Publisher,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/dul:Agent,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0
http://www.wikidata.org/entity/Q1390,0.0002,0.0003,0.0009,0.0007,0.0006,0.0015,0.0009,0.0003,0.0003,0.0013,0.0006,0.0004,0.0013,0.0014,0.001,0.0007,0.0013,0.0004,0.0003,0.0004,0.0005,0.0004,0.0002,0.0012,0.0016,0.0021,0.0007,0.0007,0.0034,0.0025,0.0006,0,0,0
http://www.wikidata.org/entity/Q422211,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/Olympics,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0
http://dbpedia.org/ontology/HockeyTeam,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0002,0.0003,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/Royalty,0.0007,0.0005,0.0005,0.0006,0.0006,0.0004,0.001,0.0008,0.0007,0.0006,0.0006,0.0003,0.0052,0.0052,0.0006,0.0004,0.0005,0.0003,0.0003,0.0003,0.0005,0.0004,0.0004,0.0005,0.0003,0.0,0.0004,0.0003,0.0003,0.0002,0.0003,0,0,0
http://dbpedia.org/ontology/YearInSpaceflight,0,0.0,0.0,0.0001,0,0.0,0.0001,0,0,0,0,0,0,0.0,0,0,0,0,0.0001,0.0001,0.0001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/Book,0.0005,0.0011,0.0006,0.0007,0.0009,0.0011,0.0007,0.001,0.0007,0.0008,0.0004,0.0007,0.0008,0.0009,0.001,0.0008,0.0009,0.0005,0.0004,0.0014,0.0007,0.0006,0.0006,0.0005,0.0006,0.0002,0.0006,0.0003,0.0008,0.0006,0.0006,0,0,0
http://dbpedia.org/ontology/Lymph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0
http://www.wikidata.org/entity/Q28389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/Lighthouse,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0,0,0
http://dbpedia.org/ontology/Agent,0.0557,0.0454,0.0535,0.0529,0.0538,0.0508,0.0536,0.0501,0.0571,0.0485,0.0659,0.0632,0.056,0.0571,0.057,0.0533,0.0541,0.0511,0.055,0.0541,0.0563,0.0541,0.0538,0.053,0.0553,0.0462,0.0441,0.0401,0.0446,0.0483,0.0496,0,0,0
http://www.wikidata.org/entity/Q47521,0.0003,0.0002,0.0002,0.0001,0.0006,0.0005,0.0001,0.0003,0.0003,0.0003,0.0002,0.0001,0.0002,0.0002,0.0003,0.0001,0.0006,0.0003,0.0002,0.0001,0.0002,0.0003,0.0001,0.0003,0.0006,0.0003,0.0002,0.0003,0.0005,0.0003,0.0002,0,0,0
http://www.wikidata.org/entity/Q3863,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0002,0,0,0
http://dbpedia.org/ontology/Artwork,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/TelevisionEpisode,0.0003,0.0001,0.0002,0.0002,0.0002,0.0003,0.0001,0.0002,0.0002,0.0002,0.0001,0.0002,0.0002,0.0002,0.0001,0.0002,0.0002,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0002,0.0,0.0003,0.0001,0.0001,0.0001,0.0001,0,0,0
http://www.wikidata.org/entity/Q116,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0002,0.0001,0.0002,0.0001,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0,0,0
http://dbpedia.org/ontology/Mineral,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://www.ontologydesignpatterns.org/ont/d0.owl#Location,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Situation,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0,0,0
http://dbpedia.org/ontology/GrandPrix,0.0002,0.0004,0.0001,0.0001,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0,0,0
http://dbpedia.org/ontology/BeachVolleyballPlayer,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0
http://www.wikidata.org/entity/Q178790,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/OlympicResult,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#FunctionalSubstance,0.0002,0.0001,0.0003,0.0002,0.0002,0.0002,0.0001,0.0001,0.0003,0.0002,0.0002,0.0001,0.0001,0.0002,0.0001,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0001,0.0002,0.0002,0.0004,0.0004,0.0005,0,0,0
http://www.wikidata.org/entity/Q93301,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0003,0,0,0
http://dbpedia.org/ontology/VolleyballLeague,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/NCAATeamSeason,0.0014,0.002,0.0022,0.0021,0.0021,0.0021,0.0033,0.0021,0.0015,0.0013,0.0007,0.0006,0.0011,0.0017,0.001,0.0002,0.0009,0.001,0.0017,0.0009,0.0013,0.0012,0.0021,0.0024,0.0014,0.0002,0.0008,0.0006,0.0006,0.0005,0.001,0,0,0
http://www.wikidata.org/entity/Q729,0.001,0.0012,0.0016,0.0013,0.0015,0.003,0.0022,0.0012,0.0017,0.0027,0.0011,0.0018,0.0022,0.0036,0.0028,0.0028,0.0023,0.0017,0.0011,0.0012,0.0017,0.0014,0.0009,0.0018,0.0027,0.0046,0.0026,0.0019,0.0061,0.0038,0.0017,0,0,0
http://www.wikidata.org/entity/Q11707,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/Wikidata:Q532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
http://dbpedia.org/ontology/Engine,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://www.wikidata.org/entity/Q9143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/Colour,0.0,0.0,0.0001,0.0,0,0.0,0.0,0.0,0.0001,0.0,0.0,0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/Conifer,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/Saint,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0,0,0
http://dbpedia.org/ontology/Novel,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/Software,0.0021,0.001,0.0018,0.0017,0.0014,0.0019,0.0011,0.001,0.0016,0.0024,0.0007,0.0009,0.0016,0.0013,0.0009,0.0012,0.0015,0.0025,0.0013,0.0035,0.0013,0.0014,0.0031,0.0016,0.0019,0.0001,0.0015,0.0006,0.0005,0.0007,0.0008,0,0,0
http://dbpedia.org/ontology/Award,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0
http://dbpedia.org/ontology/TableTennisPlayer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/Poet,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0002,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0001,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/President,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0003,0.0002,0.0002,0.0002,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0,0,0
http://dbpedia.org/ontology/Prison,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/dul:InformationEntity,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
http://dbpedia.org/ontology/BaseballTeam,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/AdministrativeRegion,0.0004,0.0004,0.0009,0.0006,0.0005,0.0006,0.0007,0.0007,0.0009,0.0014,0.0006,0.0005,0.0005,0.0005,0.0004,0.0009,0.0008,0.0006,0.0003,0.0004,0.0005,0.0004,0.0004,0.0005,0.0004,0.0002,0.0004,0.0003,0.0006,0.0006,0.0004,0,0,0
http://dbpedia.org/ontology/Train,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://www.wikidata.org/entity/Q34493,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/MotorsportSeason,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0,0,0
http://dbpedia.org/ontology/Ambassador,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/Town,0.0008,0.0005,0.001,0.0008,0.0017,0.0018,0.0016,0.001,0.0011,0.0009,0.001,0.0013,0.0017,0.0012,0.0013,0.0025,0.0017,0.0016,0.0012,0.0008,0.0009,0.0008,0.0012,0.0011,0.0004,0.0005,0.0006,0.0005,0.0011,0.0006,0.0009,0,0,0
http://schema.org/Restaurant,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/Brain,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://schema.org/CollegeOrUniversity,0.0004,0.0004,0.0006,0.0005,0.0006,0.0007,0.0004,0.0005,0.0004,0.0007,0.0004,0.0003,0.0004,0.0004,0.0005,0.0003,0.0004,0.0005,0.0005,0.0005,0.0005,0.0006,0.0005,0.0005,0.0004,0.0001,0.0003,0.0003,0.0003,0.0004,0.0004,0,0,0
http://www.wikidata.org/entity/Q13382519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/Holiday,0.0,0.0,0.0,0.0001,0.0,0.0004,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://www.wikidata.org/entity/Q3957,0.0008,0.0005,0.001,0.0008,0.0017,0.0018,0.0016,0.001,0.0011,0.0009,0.001,0.0013,0.0017,0.0012,0.0013,0.0025,0.0017,0.0016,0.0012,0.0008,0.0009,0.0008,0.0012,0.0011,0.0004,0.0005,0.0006,0.0005,0.0011,0.0006,0.0009,0,0,0
